day;month;year;objective;Spend;Impressions;Reach;Frequency;Clicks;CTR;PageView;LeadTotal
6;3;2024;3;0,34;20;18;1,11;0;0;0;0
6;3;2024;3;0,04;2;2;1;0;0;0;0
6;3;2024;3;0,06;1;1;1;0;0;0;0
6;3;2024;3;27,11;1619;1543;1,05;19;1,17;3;5
6;3;2024;3;18,78;1174;1132;1,04;9;0,77;0;1
6;3;2024;3;18,58;694;659;1,05;1;0,14;0;0
6;3;2024;3;18,51;947;827;1,15;7;0,74;2;2
6;3;2024;3;18,38;487;454;1,07;5;1,03;0;0
6;3;2024;3;57,51;1092;1012;1,08;11;1,01;0;0
6;3;2024;3;10,25;419;397;1,06;2;0,48;0;0
6;3;2024;3;3,94;114;108;1,06;1;0,88;0;0
6;3;2024;3;12,4;484;471;1,03;2;0,41;0;0
6;3;2024;3;5,13;199;196;1,02;0;0;0;0
6;3;2024;3;10,29;296;296;1;3;1,01;1;1
6;3;2024;3;2,47;60;55;1,09;0;0;0;0
6;3;2024;3;42,67;1377;1335;1,03;21;1,53;1;3
6;3;2024;3;50,08;1559;1480;1,05;17;1,09;3;5
6;3;2024;3;0,57;12;11;1,09;0;0;0;0
6;3;2024;3;14,67;692;672;1,03;5;0,72;1;2
6;3;2024;3;0,12;5;5;1;0;0;0;0
6;3;2024;3;1,31;31;31;1;6;19,35;0;1
6;3;2024;3;24,57;816;789;1,03;16;1,96;2;5
7;3;2024;1;85,6;4938;4764;1,04;64;1,3;7;15
7;3;2024;1;59,83;3694;3595;1,03;39;1,06;3;5
7;3;2024;1;1,92;136;132;1,03;0;0;0;0
7;3;2024;1;3,15;336;324;1,04;0;0;0;0
7;3;2024;1;3,55;95;95;1;1;1,05;0;0
7;3;2024;1;77;4975;4703;1,06;49;0,98;5;7
7;3;2024;1;2,18;51;47;1,09;2;3,92;0;0
7;3;2024;1;0,53;17;14;1,21;1;5,88;0;0
7;3;2024;1;73,55;4501;4374;1,03;57;1,27;7;11
7;3;2024;1;0,1;9;9;1;0;0;0;0
7;3;2024;1;0,21;16;15;1,07;0;0;0;0
7;3;2024;1;0,38;19;17;1,12;0;0;0;0
7;3;2024;1;0,73;45;39;1,15;0;0;0;0
7;3;2024;3;0,12;5;5;1;0;0;0;0
7;3;2024;3;0,13;20;20;1;2;10;1;1
7;3;2024;3;69,65;4674;4582;1,02;63;1,35;5;11
7;3;2024;3;0,27;4;4;1;0;0;0;1
7;3;2024;3;69,08;4526;4410;1,03;50;1,1;5;10
7;3;2024;3;0,43;31;30;1,03;1;3,23;0;0
7;3;2024;3;50,77;3264;3163;1,03;40;1,23;4;10
7;3;2024;3;0,6;20;19;1,05;0;0;0;0
7;3;2024;3;3,56;146;110;1,33;4;2,74;1;2
7;3;2024;3;27,5;1797;1725;1,04;23;1,28;4;7
7;3;2024;3;17,99;1233;1182;1,04;18;1,46;1;4
7;3;2024;3;18,28;693;660;1,05;4;0,58;0;0
7;3;2024;3;17,11;896;800;1,12;3;0,33;0;0
7;3;2024;3;17,93;562;534;1,05;5;0,89;1;1
7;3;2024;3;0,18;4;4;1;0;0;0;0
7;3;2024;3;44,5;1448;1317;1,1;26;1,8;0;2
7;3;2024;3;24,67;768;715;1,07;6;0,78;0;1
7;3;2024;3;19,4;504;483;1,04;4;0,79;0;1
7;3;2024;3;4,5;131;127;1,03;1;0,76;0;0
7;3;2024;3;40,17;734;712;1,03;5;0,68;0;0
7;3;2024;3;0,18;9;9;1;2;22,22;0;1
7;3;2024;3;44,38;1573;1503;1,05;39;2,48;5;9
7;3;2024;3;59,33;2215;2103;1,05;36;1,63;4;8
7;3;2024;3;0,38;23;21;1,1;0;0;0;0
7;3;2024;3;5,01;252;245;1,03;1;0,4;0;0
7;3;2024;3;0,06;2;2;1;0;0;0;0
7;3;2024;3;1,04;11;11;1;0;0;0;0
7;3;2024;3;24,25;967;937;1,03;14;1,45;1;2
8;3;2024;1;70,39;3594;3483;1,03;31;0,86;3;7
8;3;2024;1;67,39;3781;3665;1,03;44;1,16;0;8
8;3;2024;1;4,74;408;397;1,03;2;0,49;0;0
8;3;2024;1;2,92;239;235;1,02;1;0,42;0;0
8;3;2024;1;6,09;269;263;1,02;4;1,49;0;0
8;3;2024;1;70,66;3932;3720;1,06;48;1,22;3;8
8;3;2024;1;7,71;295;283;1,04;6;2,03;2;2
8;3;2024;1;0,36;21;18;1,17;0;0;0;0
8;3;2024;1;71,69;4396;4252;1,03;55;1,25;7;8
8;3;2024;1;0,04;8;8;1;0;0;0;0
8;3;2024;1;0,07;7;6;1,17;0;0;0;0
8;3;2024;1;0,66;24;21;1,14;0;0;0;0
8;3;2024;1;1,22;84;75;1,12;1;1,19;0;0
8;3;2024;3;0,21;6;5;1,2;0;0;0;0
8;3;2024;3;0,85;70;68;1,03;0;0;0;0
8;3;2024;3;67,7;3512;3448;1,02;53;1,51;7;11
8;3;2024;3;0,2;8;6;1,33;0;0;0;0
8;3;2024;3;68,37;3938;3830;1,03;59;1,5;2;9
8;3;2024;3;0,82;87;87;1;3;3,45;0;1
8;3;2024;3;51;2581;2477;1,04;41;1,59;3;11
8;3;2024;3;0,1;3;3;1;0;0;0;0
8;3;2024;3;3,42;117;102;1,15;0;0;0;0
8;3;2024;3;26,24;1514;1480;1,02;14;0,92;1;2
8;3;2024;3;18,12;1161;1107;1,05;8;0,69;0;2
8;3;2024;3;17,83;805;742;1,08;7;0,87;1;2
8;3;2024;3;18,15;1005;783;1,28;5;0,5;1;1
8;3;2024;3;18,12;511;458;1,12;4;0,78;0;0
8;3;2024;3;26,97;983;876;1,12;14;1,42;2;1
8;3;2024;3;40,67;1197;1060;1,13;19;1,59;0;1
8;3;2024;3;12,56;373;355;1,05;1;0,27;0;0
8;3;2024;3;13,52;328;308;1,06;3;0,91;0;0
8;3;2024;3;38,72;696;640;1,09;10;1,44;2;2
8;3;2024;3;0,2;4;4;1;0;0;0;0
8;3;2024;3;43,76;1485;1422;1,04;24;1,62;2;6
8;3;2024;3;56,26;2124;2009;1,06;24;1,13;4;5
8;3;2024;3;0,06;4;4;1;0;0;0;0
8;3;2024;3;7,48;272;263;1,03;3;1,1;0;1
8;3;2024;3;0,02;4;4;1;0;0;0;0
8;3;2024;3;0,04;2;2;1;0;0;0;0
8;3;2024;3;25,1;956;924;1,03;10;1,05;0;1
9;3;2024;1;68,6;3437;3356;1,02;47;1,37;6;9
9;3;2024;1;64,95;3107;3017;1,03;49;1,58;4;8
9;3;2024;1;7,58;597;589;1,01;5;0,84;1;2
9;3;2024;1;4,67;312;302;1,03;6;1,92;1;1
9;3;2024;1;7,7;320;304;1,05;3;0,94;0;1
9;3;2024;1;69,96;3739;3543;1,06;63;1,68;12;12
9;3;2024;1;8,5;383;376;1,02;5;1,31;1;0
9;3;2024;1;73,39;4722;4549;1,04;62;1,31;5;8
9;3;2024;1;0,01;1;1;1;0;0;0;0
9;3;2024;1;0,01;3;3;1;0;0;0;0
9;3;2024;1;0,14;6;5;1,2;0;0;0;0
9;3;2024;1;0,85;53;51;1,04;0;0;0;0
9;3;2024;3;0,01;1;1;1;0;0;0;0
9;3;2024;3;0,09;7;7;1;0;0;0;0
9;3;2024;3;68,56;4239;4154;1,02;80;1,89;7;11
9;3;2024;3;0,19;2;2;1;2;100;0;1
9;3;2024;3;68,35;4460;4351;1,03;71;1,59;8;12
9;3;2024;3;0,56;58;57;1,02;0;0;0;0
9;3;2024;3;52,89;3178;3098;1,03;60;1,89;4;13
9;3;2024;3;1,57;82;73;1,12;3;3,66;0;1
9;3;2024;3;0,02;4;4;1;0;0;0;0
9;3;2024;3;0,01;1;1;1;0;0;0;0
9;3;2024;3;0,26;4;3;1,33;0;0;0;0
9;3;2024;3;25,66;1753;1713;1,02;27;1,54;2;6
9;3;2024;3;17,61;1075;1025;1,05;14;1,3;3;3
9;3;2024;3;16,79;659;624;1,06;12;1,82;2;4
9;3;2024;3;17,83;836;738;1,13;5;0,6;1;1
9;3;2024;3;17,14;511;468;1,09;9;1,76;0;1
9;3;2024;3;48;1565;1365;1,15;22;1,41;2;2
9;3;2024;3;19,45;648;619;1,05;6;0,93;0;1
9;3;2024;3;2,31;41;41;1;2;4,88;0;1
9;3;2024;3;33,56;606;567;1,07;11;1,82;0;1
9;3;2024;3;27,99;478;465;1,03;8;1,67;0;1
9;3;2024;3;0,09;4;4;1;0;0;0;0
9;3;2024;3;43,97;1637;1578;1,04;38;2,32;5;9
9;3;2024;3;57,99;2203;2119;1,04;29;1,32;3;6
9;3;2024;3;5,95;292;281;1,04;4;1,37;0;0
9;3;2024;3;24,89;941;910;1,03;19;2,02;3;5
10;3;2024;1;74,13;4437;4313;1,03;49;1,1;6;12
10;3;2024;1;30,99;1811;1752;1,03;23;1,27;2;7
10;3;2024;1;16,11;1747;1690;1,03;19;1,09;1;4
10;3;2024;1;32,81;2649;2481;1,07;46;1,74;4;9
10;3;2024;1;9,9;561;515;1,09;13;2,32;1;2
10;3;2024;1;84,01;5267;4922;1,07;73;1,39;11;15
10;3;2024;1;0,5;29;29;1;1;3,45;0;0
10;3;2024;1;0,41;33;31;1,06;0;0;0;0
10;3;2024;1;52,39;3481;3344;1,04;45;1,29;5;7
10;3;2024;1;0,13;15;15;1;0;0;0;0
10;3;2024;1;14,47;1305;1291;1,01;11;0,84;1;2
10;3;2024;1;0,27;14;12;1,17;0;0;0;0
10;3;2024;1;12;553;501;1,1;10;1,81;0;2
10;3;2024;3;7,88;472;468;1,01;8;1,69;0;0
10;3;2024;3;2,39;220;211;1,04;0;0;0;0
10;3;2024;3;64,07;4497;4377;1,03;50;1,11;5;10
10;3;2024;3;22,03;1039;1028;1,01;16;1,54;1;7
10;3;2024;3;49,13;3706;3615;1,03;53;1,43;4;9
10;3;2024;3;2,85;231;224;1,03;6;2,6;0;2
10;3;2024;3;57,31;4044;3925;1,03;34;0,84;3;5
10;3;2024;3;0,23;4;4;1;0;0;0;0
10;3;2024;3;0,74;44;39;1,13;0;0;0;0
10;3;2024;3;0,01;3;3;1;0;0;0;0
10;3;2024;3;27,76;1961;1894;1,04;34;1,73;1;5
10;3;2024;3;0,01;3;3;1;0;0;0;0
10;3;2024;3;19,31;1372;1307;1,05;14;1,02;1;1
10;3;2024;3;19,7;988;925;1,07;6;0,61;0;0
10;3;2024;3;19,59;1056;938;1,13;2;0,19;0;0
10;3;2024;3;19,58;744;682;1,09;10;1,34;1;2
10;3;2024;3;0,03;1;1;1;0;0;0;0
10;3;2024;3;58,56;1895;1664;1,14;21;1,11;2;2
10;3;2024;3;18,55;905;805;1,12;11;1,22;0;2
10;3;2024;3;4,67;155;150;1,03;1;0,65;0;0
10;3;2024;3;39,54;816;745;1,1;18;2,21;0;1
10;3;2024;3;26,36;501;481;1,04;6;1,2;0;0
10;3;2024;3;0,31;11;11;1;0;0;0;0
10;3;2024;3;47,2;2052;1983;1,03;33;1,61;2;6
10;3;2024;3;64,99;2789;2661;1,05;40;1,43;3;6
10;3;2024;3;0,05;7;6;1,17;0;0;0;0
10;3;2024;3;3,61;173;171;1,01;3;1,73;0;1
10;3;2024;3;0,11;10;10;1;0;0;0;0
10;3;2024;3;26,29;1162;1118;1,04;26;2,24;1;6
11;3;2024;1;75,06;4522;4413;1,02;71;1,57;7;15
11;3;2024;1;33,09;2008;1968;1,02;34;1,69;4;9
11;3;2024;1;19,64;2047;1945;1,05;23;1,12;1;3
11;3;2024;1;27,42;2410;2256;1,07;24;1;1;3
11;3;2024;1;5,33;283;272;1,04;2;0,71;0;0
11;3;2024;1;82,03;4861;4628;1,05;67;1,38;7;11
11;3;2024;1;0,06;11;11;1;0;0;0;0
11;3;2024;1;0,98;45;39;1,15;0;0;0;0
11;3;2024;1;44,13;3136;3016;1,04;42;1,34;2;7
11;3;2024;1;0,01;4;4;1;0;0;0;0
11;3;2024;1;20,41;1677;1647;1,02;13;0,78;1;4
11;3;2024;1;0,03;3;3;1;0;0;0;0
11;3;2024;1;13,23;667;612;1,09;14;2,1;4;3
11;3;2024;3;2,76;157;153;1,03;0;0;0;0
11;3;2024;3;1,78;170;157;1,08;0;0;0;0
11;3;2024;3;68,11;4608;4488;1,03;62;1,35;2;11
11;3;2024;3;36,01;1583;1558;1,02;36;2,27;3;10
11;3;2024;3;36,07;2380;2324;1,02;30;1,26;1;5
11;3;2024;3;0,75;65;61;1,07;2;3,08;1;1
11;3;2024;3;56,59;3838;3745;1,02;39;1,02;2;9
11;3;2024;3;0,5;33;29;1,14;1;3,03;0;0
11;3;2024;3;0,01;1;1;1;0;0;0;0
11;3;2024;3;27,23;2114;2047;1,03;28;1,32;4;7
11;3;2024;3;18,97;1322;1256;1,05;20;1,51;1;1
11;3;2024;3;19,39;976;911;1,07;4;0,41;0;0
11;3;2024;3;19,42;1064;900;1,18;4;0,38;0;0
11;3;2024;3;20,01;743;675;1,1;8;1,08;1;0
11;3;2024;3;41,64;1168;1020;1,15;16;1,37;0;0
11;3;2024;3;35,55;1427;1253;1,14;12;0,84;1;2
11;3;2024;3;46,14;910;873;1,04;21;2,31;1;2
11;3;2024;3;4,82;98;95;1,03;2;2,04;1;1
11;3;2024;3;18,88;445;422;1,05;5;1,12;0;0
11;3;2024;3;0,03;3;3;1;0;0;0;0
11;3;2024;3;46,73;1843;1747;1,05;34;1,84;1;7
11;3;2024;3;62,77;2440;2309;1,06;52;2,13;4;12
11;3;2024;3;0,01;1;1;1;0;0;0;0
11;3;2024;3;4,96;272;265;1,03;3;1,1;0;1
11;3;2024;3;25,99;1020;976;1,05;9;0,88;1;1
12;3;2024;1;79,09;4893;4766;1,03;60;1,23;14;14
12;3;2024;1;33,4;2014;1966;1,02;20;0,99;4;4
12;3;2024;1;20,07;2026;1941;1,04;16;0,79;2;2
12;3;2024;1;20,09;1728;1619;1,07;17;0,98;0;2
12;3;2024;1;4,24;188;177;1,06;8;4,26;0;2
12;3;2024;1;80,78;4926;4668;1,06;42;0,85;7;10
12;3;2024;1;0,05;5;5;1;0;0;0;0
12;3;2024;1;0,49;33;31;1,06;0;0;0;0
12;3;2024;1;44,51;3370;3248;1,04;35;1,04;6;7
12;3;2024;1;17,11;1312;1282;1,02;12;0,91;4;4
12;3;2024;1;0,03;4;4;1;0;0;0;0
12;3;2024;1;14,73;932;839;1,11;10;1,07;2;4
12;3;2024;3;1,7;95;90;1,06;5;5,26;1;1
12;3;2024;3;2,53;242;232;1,04;4;1,65;0;1
12;3;2024;3;67,09;4207;4111;1,02;55;1,31;2;23
12;3;2024;3;36,14;1562;1541;1,01;23;1,47;0;3
12;3;2024;3;36,2;2464;2391;1,03;19;0,77;0;3
12;3;2024;3;0,04;5;5;1;0;0;0;0
12;3;2024;3;56,02;3754;3622;1,04;42;1,12;6;10
12;3;2024;3;0,31;25;23;1,09;1;4;0;0
12;3;2024;3;0,04;3;3;1;0;0;0;0
12;3;2024;3;0,01;4;4;1;0;0;0;0
12;3;2024;3;26,91;1785;1726;1,03;21;1,18;2;4
12;3;2024;3;0,03;1;1;1;0;0;0;0
12;3;2024;3;17,81;1177;1137;1,04;7;0,59;1;1
12;3;2024;3;1;6;6;1;0;0;0;0
12;3;2024;3;18,89;1052;1002;1,05;10;0,95;1;2
12;3;2024;3;19,07;1162;919;1,26;5;0,43;0;0
12;3;2024;3;18,71;783;718;1,09;8;1,02;0;2
12;3;2024;3;0,11;1;1;1;0;0;0;0
12;3;2024;3;27,76;897;811;1,11;8;0,89;0;0
12;3;2024;3;46,53;1989;1701;1,17;5;0,25;0;0
12;3;2024;3;32,85;630;598;1,05;15;2,38;1;2
12;3;2024;3;30,05;620;599;1,04;13;2,1;1;2
12;3;2024;3;3,23;51;50;1,02;1;1,96;0;0
12;3;2024;3;45,61;1831;1767;1,04;45;2,46;7;16
12;3;2024;3;62,47;2513;2409;1,04;31;1,23;3;6
12;3;2024;3;0,01;2;2;1;0;0;0;0
12;3;2024;3;3,27;104;101;1,03;0;0;0;0
12;3;2024;3;25,7;1093;1065;1,03;22;2,01;1;5
13;3;2024;1;77,19;4130;4051;1,02;65;1,57;11;16
13;3;2024;1;38,34;2100;2053;1,02;26;1,24;3;5
13;3;2024;1;16,21;1468;1410;1,04;10;0,68;1;2
13;3;2024;1;18,32;1447;1382;1,05;17;1,17;3;5
13;3;2024;1;3,83;178;164;1,09;6;3,37;0;1
13;3;2024;1;78,4;4374;4188;1,04;61;1,39;5;9
13;3;2024;1;0,01;2;2;1;0;0;0;0
13;3;2024;1;0,01;1;1;1;0;0;0;0
13;3;2024;1;1,19;36;33;1,09;1;2,78;0;0
13;3;2024;1;35,51;2308;2251;1,03;40;1,73;3;6
13;3;2024;1;0,01;1;1;1;0;0;0;0
13;3;2024;1;24,55;1725;1704;1,01;19;1,1;4;6
13;3;2024;1;14,81;894;836;1,07;10;1,12;0;1
13;3;2024;3;1,43;59;58;1,02;2;3,39;0;0
13;3;2024;3;2,01;155;149;1,04;3;1,94;0;1
13;3;2024;3;66,4;3813;3740;1,02;56;1,47;7;8
13;3;2024;3;43,5;1818;1791;1,02;37;2,04;4;9
13;3;2024;3;25,8;1698;1655;1,03;31;1,83;3;5
13;3;2024;3;54,26;3384;3299;1,03;35;1,03;4;9
13;3;2024;3;0,13;6;6;1;0;0;0;0
13;3;2024;3;0,66;28;24;1,17;0;0;0;0
13;3;2024;3;0,42;3;3;1;0;0;0;0
13;3;2024;3;25,7;1620;1579;1,03;27;1,67;1;7
13;3;2024;3;17,6;898;872;1,03;19;2,12;2;4
13;3;2024;3;0,63;4;4;1;1;25;0;0
13;3;2024;3;18,46;994;948;1,05;3;0,3;1;1
13;3;2024;3;18,99;964;791;1,22;5;0,52;0;1
13;3;2024;3;18,37;662;623;1,06;9;1,36;1;3
13;3;2024;3;0,59;6;5;1,2;0;0;0;0
13;3;2024;3;44,09;1237;1099;1,13;16;1,29;0;2
13;3;2024;3;27,22;846;755;1,12;14;1,65;1;1
13;3;2024;3;19,33;419;403;1,04;3;0,72;0;0
13;3;2024;3;44,79;721;696;1,04;13;1,8;1;4
13;3;2024;3;1,78;57;55;1,04;1;1,75;0;0
13;3;2024;3;0,46;7;7;1;2;28,57;0;1
13;3;2024;3;44,03;1738;1685;1,03;47;2,7;4;9
13;3;2024;3;62,44;2389;2292;1,04;41;1,72;6;8
13;3;2024;3;0,02;1;1;1;0;0;0;0
13;3;2024;3;1,78;73;71;1,03;0;0;0;0
13;3;2024;3;0,11;2;2;1;0;0;0;0
13;3;2024;3;0,01;1;1;1;0;0;0;0
13;3;2024;3;24,49;988;955;1,03;20;2,02;2;2
14;3;2024;1;69,23;4106;4009;1,02;54;1,32;6;11
14;3;2024;1;39,63;2395;2347;1,02;29;1,21;6;4
14;3;2024;1;20,61;1884;1813;1,04;24;1,27;3;5
14;3;2024;1;18,76;1704;1614;1,06;19;1,12;3;4
14;3;2024;1;3,6;203;196;1,04;3;1,48;1;1
14;3;2024;1;77,5;4529;4356;1,04;73;1,61;8;24
14;3;2024;1;0,09;11;11;1;0;0;0;0
14;3;2024;1;0,56;32;30;1,07;0;0;0;0
14;3;2024;1;27,5;1982;1926;1,03;15;0,76;2;2
14;3;2024;1;0,05;3;3;1;0;0;0;0
14;3;2024;1;32,88;2563;2523;1,02;27;1,05;4;6
14;3;2024;1;0,11;4;4;1;0;0;0;0
14;3;2024;1;12,86;787;742;1,06;9;1,14;0;0
14;3;2024;3;0,31;17;17;1;0;0;0;0
14;3;2024;3;1,96;157;146;1,08;2;1,27;0;0
14;3;2024;3;66,16;4115;4019;1,02;68;1,65;4;13
14;3;2024;3;45,39;1855;1834;1,01;29;1,56;1;5
14;3;2024;3;22,19;1493;1454;1,03;26;1,74;0;4
14;3;2024;3;0,72;81;81;1;0;0;0;0
14;3;2024;3;52,65;3512;3448;1,02;35;1;3;9
14;3;2024;3;1,31;19;17;1,12;1;5,26;0;0
14;3;2024;3;0,05;4;4;1;0;0;0;0
14;3;2024;3;25,37;1741;1699;1,02;24;1,38;0;6
14;3;2024;3;17,92;1039;993;1,05;10;0,96;1;2
14;3;2024;3;13,63;672;655;1,03;2;0,3;0;1
14;3;2024;3;4,37;218;214;1,02;0;0;0;0
14;3;2024;3;18,47;762;609;1,25;5;0,66;0;1
14;3;2024;3;18,13;654;608;1,08;12;1,83;0;3
14;3;2024;3;0,23;10;7;1,43;1;10;0;0
14;3;2024;3;54,79;1683;1478;1,14;34;2,02;1;4
14;3;2024;3;14,69;779;705;1,1;4;0,51;0;0
14;3;2024;3;20,43;449;428;1,05;6;1,34;1;0
14;3;2024;3;42,48;821;810;1,01;14;1,71;1;1
14;3;2024;3;2,63;125;123;1,02;1;0,8;0;0
14;3;2024;3;43,95;1787;1728;1,03;48;2,69;3;12
14;3;2024;3;62,18;2382;2289;1,04;45;1,89;7;11
14;3;2024;3;0,03;3;3;1;0;0;0;0
14;3;2024;3;1,16;60;57;1,05;1;1,67;0;0
14;3;2024;3;0,01;1;1;1;0;0;0;0
14;3;2024;3;0,03;4;4;1;0;0;0;0
14;3;2024;3;24,44;990;973;1,02;9;0,91;0;0
15;3;2024;1;0,59;23;23;1;0;0;0;0
15;3;2024;1;81,24;4565;4444;1,03;65;1,42;7;12
15;3;2024;1;30,53;1739;1705;1,02;13;0,75;2;1
15;3;2024;1;16,17;1541;1492;1,03;14;0,91;3;2
15;3;2024;1;17,54;1492;1406;1,06;15;1,01;0;2
15;3;2024;1;3,15;114;109;1,05;2;1,75;0;0
15;3;2024;1;76,8;4512;4336;1,04;47;1,04;4;6
15;3;2024;1;0,08;6;6;1;0;0;0;0
15;3;2024;1;0,01;2;1;2;0;0;0;0
15;3;2024;1;0,62;23;23;1;0;0;0;0
15;3;2024;1;30,05;1938;1891;1,02;26;1,34;2;5
15;3;2024;1;34,26;2539;2498;1,02;25;0,98;3;4
15;3;2024;1;8,11;592;559;1,06;7;1,18;0;2
15;3;2024;3;1,7;81;81;1;4;4,94;0;1
15;3;2024;3;0,94;64;64;1;0;0;0;0
15;3;2024;3;64,76;3667;3583;1,02;54;1,47;3;14
15;3;2024;3;0,14;2;2;1;0;0;0;0
15;3;2024;3;0,12;6;6;1;0;0;0;0
15;3;2024;3;43,55;1806;1782;1,01;42;2,33;7;8
15;3;2024;3;23,58;1549;1515;1,02;23;1,48;2;2
15;3;2024;3;0,39;32;32;1;0;0;0;0
15;3;2024;3;0,01;3;3;1;0;0;0;0
15;3;2024;3;52,26;3301;3205;1,03;53;1,61;5;13
15;3;2024;3;0,13;1;1;1;0;0;0;0
15;3;2024;3;0,81;21;18;1,17;0;0;0;0
15;3;2024;3;0,03;5;5;1;0;0;0;0
15;3;2024;3;0,14;4;4;1;0;0;0;0
15;3;2024;3;24,99;1525;1482;1,03;29;1,9;2;7
15;3;2024;3;17,37;945;912;1,04;13;1,38;1;3
15;3;2024;3;0,1;1;1;1;0;0;0;0
15;3;2024;3;7,99;391;377;1,04;1;0,26;0;0
15;3;2024;3;9,64;357;335;1,07;3;0,84;1;1
15;3;2024;3;17,31;966;796;1,21;1;0,1;0;0
15;3;2024;3;17,67;523;512;1,02;8;1,53;1;1
15;3;2024;3;0,36;1;1;1;0;0;0;0
15;3;2024;3;56,56;2136;1908;1,12;25;1,17;1;2
15;3;2024;3;14,01;606;553;1,1;2;0,33;0;0
15;3;2024;3;6,17;144;140;1,03;0;0;0;0
15;3;2024;3;55,27;962;932;1,03;25;2,6;2;4
15;3;2024;3;0,79;24;24;1;0;0;0;0
15;3;2024;3;43,11;1647;1583;1,04;35;2,13;5;7
15;3;2024;3;62,19;2431;2282;1,07;36;1,48;2;8
15;3;2024;3;0,02;3;2;1,5;0;0;0;0
15;3;2024;3;0,04;5;5;1;0;0;0;0
15;3;2024;3;0,01;1;1;1;0;0;0;0
15;3;2024;3;23,86;952;924;1,03;16;1,68;0;2
16;3;2024;1;0,21;9;8;1,12;0;0;0;0
16;3;2024;1;82,69;5234;5115;1,02;85;1,62;17;20
16;3;2024;1;27,84;1672;1641;1,02;15;0,9;1;3
16;3;2024;1;17,25;1591;1530;1,04;19;1,19;1;4
16;3;2024;1;19,73;1842;1738;1,06;16;0,87;0;0
16;3;2024;1;3,42;117;114;1,03;2;1,71;0;0
16;3;2024;1;76,25;4684;4462;1,05;68;1,45;10;13
16;3;2024;1;0,22;10;8;1,25;0;0;0;0
16;3;2024;1;24,56;1699;1633;1,04;15;0,88;0;2
16;3;2024;1;40,3;2846;2800;1,02;26;0,91;3;6
16;3;2024;1;8,09;547;523;1,05;0;0;0;0
16;3;2024;3;3,04;133;133;1;4;3,01;1;1
16;3;2024;3;2,07;141;135;1,04;4;2,84;1;1
16;3;2024;3;62,48;3482;3392;1,03;59;1,69;9;13
16;3;2024;3;0,19;10;9;1,11;0;0;0;0
16;3;2024;3;0,08;5;5;1;0;0;0;0
16;3;2024;3;47,01;2086;2057;1,01;57;2,73;5;12
16;3;2024;3;20,25;1372;1333;1,03;23;1,68;2;4
16;3;2024;3;0,03;6;5;1,2;0;0;0;0
16;3;2024;3;0,08;3;2;1,5;0;0;0;0
16;3;2024;3;0,38;9;9;1;0;0;0;0
16;3;2024;3;52,25;3634;3543;1,03;43;1,18;2;11
16;3;2024;3;0,19;5;5;1;0;0;0;0
16;3;2024;3;0,32;14;14;1;0;0;0;0
16;3;2024;3;0,3;7;6;1,17;0;0;0;0
16;3;2024;3;0,08;1;1;1;0;0;0;0
16;3;2024;3;0,64;6;6;1;0;0;0;0
16;3;2024;3;24,14;1627;1574;1,03;15;0,92;0;3
16;3;2024;3;0,03;1;1;1;0;0;0;0
16;3;2024;3;17,09;987;955;1,03;7;0,71;0;0
16;3;2024;3;0,23;5;5;1;0;0;0;0
16;3;2024;3;14,68;612;582;1,05;3;0,49;0;0
16;3;2024;3;2,75;113;105;1,08;0;0;0;0
16;3;2024;3;16,65;955;791;1,21;1;0,1;0;0
16;3;2024;3;17,03;455;431;1,06;9;1,98;0;2
16;3;2024;3;0,27;3;3;1;0;0;0;0
16;3;2024;3;56,75;1945;1777;1,09;14;0,72;0;0
16;3;2024;3;5,71;333;293;1,14;1;0,3;0;0
16;3;2024;3;2,45;71;68;1,04;0;0;0;0
16;3;2024;3;58,93;1162;1131;1,03;21;1,81;1;4
16;3;2024;3;0,41;21;20;1,05;0;0;0;0
16;3;2024;3;0,02;2;2;1;1;50;0;0
16;3;2024;3;43,55;1652;1566;1,05;34;2,06;5;9
16;3;2024;3;61,03;2198;2053;1,07;43;1,96;6;11
16;3;2024;3;0,05;3;3;1;0;0;0;0
16;3;2024;3;1,92;101;97;1,04;0;0;0;0
16;3;2024;3;0,01;2;2;1;0;0;0;0
16;3;2024;3;23,93;987;943;1,05;14;1,42;1;5
17;3;2024;1;0,19;5;5;1;0;0;0;0
17;3;2024;1;102,7;6788;6636;1,02;102;1,5;17;25
17;3;2024;1;24,39;1723;1683;1,02;21;1,22;2;3
17;3;2024;1;15,4;1569;1525;1,03;16;1,02;2;4
17;3;2024;1;17,84;1682;1607;1,05;23;1,37;5;5
17;3;2024;1;2,37;106;105;1,01;0;0;0;0
17;3;2024;1;83,64;5627;5359;1,05;60;1,07;5;10
17;3;2024;1;0,15;9;9;1;0;0;0;0
17;3;2024;1;0,31;18;18;1;0;0;0;0
17;3;2024;1;22,19;1523;1475;1,03;16;1,05;1;1
17;3;2024;1;0,08;6;6;1;0;0;0;0
17;3;2024;1;45,9;3566;3496;1,02;56;1,57;8;14
17;3;2024;1;0,02;2;2;1;0;0;0;0
17;3;2024;1;10,85;704;657;1,07;9;1,28;2;3
17;3;2024;3;6,87;361;356;1,01;5;1,39;2;2
17;3;2024;3;3,55;326;314;1,04;5;1,53;2;2
17;3;2024;3;63,23;4202;4127;1,02;48;1,14;5;11
17;3;2024;3;0,15;18;17;1,06;0;0;0;0
